"source","target","type"
"1687080","1695092","IS_A_CONTRAINDICATION_FOR"
"1687080","5296","IS_A_CONTRAINDICATION_FOR"
"1687080","5626","IS_A_CONTRAINDICATION_FOR"
"1687080","1695098","IS_A_CONTRAINDICATION_FOR"
"1687080","1695099","IS_A_CONTRAINDICATION_FOR"
"1687080","1695100","IS_A_CONTRAINDICATION_FOR"
"1687080","2478","IS_A_CONTRAINDICATION_FOR"
"1687080","2028","IS_A_CONTRAINDICATION_FOR"
"1687080","1695101","IS_A_CONTRAINDICATION_FOR"
"1687080","1695102","IS_A_CONTRAINDICATION_FOR"
"1687080","1695124","IS_A_CONTRAINDICATION_FOR"
"1687080","1695167","IS_A_CONTRAINDICATION_FOR"
"1687080","7591","IS_A_CONTRAINDICATION_FOR"
"1687080","7586","IS_A_CONTRAINDICATION_FOR"
"1687080","1695196","IS_A_CONTRAINDICATION_FOR"
"1687080","10779","IS_A_CONTRAINDICATION_FOR"
"1687080","10778","IS_A_CONTRAINDICATION_FOR"
"1687080","561","IS_A_CONTRAINDICATION_FOR"
"1687080","5751","IS_A_CONTRAINDICATION_FOR"
"1687080","10560","IS_A_CONTRAINDICATION_FOR"
"1687080","1695230","IS_A_CONTRAINDICATION_FOR"
"1687080","6990","IS_A_CONTRAINDICATION_FOR"
"1687080","1695234","IS_A_CONTRAINDICATION_FOR"
"1687080","10652","IS_A_CONTRAINDICATION_FOR"
"1687080","1695238","IS_A_CONTRAINDICATION_FOR"
"1687080","6321","IS_A_CONTRAINDICATION_FOR"
"1687080","5365","IS_AN_INDICATION_FOR"
"1687080","5366","IS_AN_INDICATION_FOR"
"1693272","1695319","IS_A_CONTRAINDICATION_FOR"
"1693272","1695318","IS_A_CONTRAINDICATION_FOR"
"1693272","1695317","IS_A_CONTRAINDICATION_FOR"
"1693272","1695202","IS_A_CONTRAINDICATION_FOR"
"1693272","1695201","IS_A_CONTRAINDICATION_FOR"
"1693272","1695197","IS_A_CONTRAINDICATION_FOR"
"1693272","9854","IS_A_CONTRAINDICATION_FOR"
"1693272","5467","IS_A_CONTRAINDICATION_FOR"
"1693272","6601","IS_A_CONTRAINDICATION_FOR"
"1693272","1695183","IS_A_CONTRAINDICATION_FOR"
"1693272","10256","IS_A_CONTRAINDICATION_FOR"
"1693272","10046","IS_A_CONTRAINDICATION_FOR"
"1693272","1695178","IS_A_CONTRAINDICATION_FOR"
"1693272","10047","IS_A_CONTRAINDICATION_FOR"
"1693272","5626","IS_A_CONTRAINDICATION_FOR"
"1693272","5296","IS_A_CONTRAINDICATION_FOR"
"1693272","1695092","IS_A_CONTRAINDICATION_FOR"
"1693272","1695074","IS_A_CONTRAINDICATION_FOR"
"1693272","1695073","IS_A_CONTRAINDICATION_FOR"
"1693272","1695034","IS_A_CONTRAINDICATION_FOR"
"1693272","5732","IS_A_CONTRAINDICATION_FOR"
"1693272","1695030","IS_A_CONTRAINDICATION_FOR"
"1693272","6104","IS_A_CONTRAINDICATION_FOR"
"1693272","7038","IS_A_CONTRAINDICATION_FOR"
"1693272","1694989","IS_A_CONTRAINDICATION_FOR"
"1693272","1694980","IS_A_CONTRAINDICATION_FOR"
"1693272","976","IS_A_CONTRAINDICATION_FOR"
"1693272","8180","IS_A_CONTRAINDICATION_FOR"
"1693272","6700","IS_A_CONTRAINDICATION_FOR"
"1693272","9018","IS_A_CONTRAINDICATION_FOR"
"1693272","9464","IS_A_CONTRAINDICATION_FOR"
"1693272","7974","IS_A_CONTRAINDICATION_FOR"
"1693272","1694909","IS_A_CONTRAINDICATION_FOR"
"1693272","7034","IS_A_CONTRAINDICATION_FOR"
"1693272","1694899","IS_A_CONTRAINDICATION_FOR"
"1693500","1695346","IS_AN_INDICATION_FOR"
"1693500","1695345","IS_AN_INDICATION_FOR"
"1688332","1695170","IS_AN_INDICATION_FOR"
"1688332","7991","IS_AN_INDICATION_FOR"
"1688332","1695169","IS_AN_INDICATION_FOR"
"1688207","7275","IS_AN_INDICATION_FOR"
"1688073","1695713","IS_A_CONTRAINDICATION_FOR"
"1688073","7502","IS_A_CONTRAINDICATION_FOR"
"1688073","1694896","IS_A_CONTRAINDICATION_FOR"
"1688073","1694898","IS_A_CONTRAINDICATION_FOR"
"1688073","9018","IS_A_CONTRAINDICATION_FOR"
"1688073","6700","IS_A_CONTRAINDICATION_FOR"
"1688073","8180","IS_A_CONTRAINDICATION_FOR"
"1688073","976","IS_A_CONTRAINDICATION_FOR"
"1688073","1694969","IS_A_CONTRAINDICATION_FOR"
"1688073","6025","IS_A_CONTRAINDICATION_FOR"
"1688073","6249","IS_A_CONTRAINDICATION_FOR"
"1688073","1695014","IS_A_CONTRAINDICATION_FOR"
"1688073","7813","IS_A_CONTRAINDICATION_FOR"
"1688073","1695071","IS_A_CONTRAINDICATION_FOR"
"1688073","5895","IS_A_CONTRAINDICATION_FOR"
"1688073","9203","IS_A_CONTRAINDICATION_FOR"
"1688073","10554","IS_A_CONTRAINDICATION_FOR"
"1688073","1695090","IS_A_CONTRAINDICATION_FOR"
"1688073","1695091","IS_A_CONTRAINDICATION_FOR"
"1688073","7085","IS_A_CONTRAINDICATION_FOR"
"1688073","8326","IS_A_CONTRAINDICATION_FOR"
"1688073","1695104","IS_A_CONTRAINDICATION_FOR"
"1688073","1695105","IS_A_CONTRAINDICATION_FOR"
"1688073","8341","IS_A_CONTRAINDICATION_FOR"
"1688073","8868","IS_A_CONTRAINDICATION_FOR"
"1688073","5016","IS_A_CONTRAINDICATION_FOR"
"1688073","5014","IS_A_CONTRAINDICATION_FOR"
"1688073","1695222","IS_A_CONTRAINDICATION_FOR"
"1688073","1695223","IS_A_CONTRAINDICATION_FOR"
"1688073","1695224","IS_A_CONTRAINDICATION_FOR"
"1688073","1695225","IS_A_CONTRAINDICATION_FOR"
"1688073","1695226","IS_A_CONTRAINDICATION_FOR"
"1688073","1695227","IS_A_CONTRAINDICATION_FOR"
"1688073","1695228","IS_A_CONTRAINDICATION_FOR"
"1688073","1695229","IS_A_CONTRAINDICATION_FOR"
"1688073","345","IS_A_CONTRAINDICATION_FOR"
"1688073","5857","IS_A_CONTRAINDICATION_FOR"
"1688073","1695318","IS_A_CONTRAINDICATION_FOR"
"1688073","6561","IS_A_CONTRAINDICATION_FOR"
"1688073","1695361","IS_A_CONTRAINDICATION_FOR"
"1688073","1695712","IS_A_CONTRAINDICATION_FOR"
"1688073","1695009","IS_AN_INDICATION_FOR"
"1688073","1695204","IS_AN_INDICATION_FOR"
"1688153","8384","IS_AN_INDICATION_FOR"
"1688153","7631","IS_AN_INDICATION_FOR"
"1688153","1695843","IS_AN_INDICATION_FOR"
"1688153","8105","IS_AN_INDICATION_FOR"
"1688153","1695842","IS_AN_INDICATION_FOR"
"1688153","8100","IS_AN_INDICATION_FOR"
"1688153","1695400","IS_AN_INDICATION_FOR"
"1688153","1695399","IS_AN_INDICATION_FOR"
"1688153","1695398","IS_AN_INDICATION_FOR"
"1688153","221","IS_AN_INDICATION_FOR"
"1690274","1695614","IS_AN_INDICATION_FOR"
"1688237","1695007","IS_AN_INDICATION_FOR"
"1688356","1695480","IS_A_CONTRAINDICATION_FOR"
"1688356","1695014","IS_A_CONTRAINDICATION_FOR"
"1688356","1695006","IS_AN_INDICATION_FOR"
"1688356","976","IS_A_CONTRAINDICATION_FOR"
"1688356","8180","IS_A_CONTRAINDICATION_FOR"
"1688356","1694899","IS_A_CONTRAINDICATION_FOR"
"1688356","1694898","IS_A_CONTRAINDICATION_FOR"
"1688356","1694896","IS_A_CONTRAINDICATION_FOR"
"1688356","7502","IS_A_CONTRAINDICATION_FOR"
"1688356","1694894","IS_A_CONTRAINDICATION_FOR"
"1688356","4051","IS_A_CONTRAINDICATION_FOR"
"1688356","8536","IS_A_CONTRAINDICATION_FOR"
"1688116","1694895","IS_A_CONTRAINDICATION_FOR"
"1688116","1694894","IS_A_CONTRAINDICATION_FOR"
"1688116","4051","IS_A_CONTRAINDICATION_FOR"
"1688116","8536","IS_A_CONTRAINDICATION_FOR"
"1688116","1694893","IS_AN_INDICATION_FOR"
"1688116","1694892","IS_AN_INDICATION_FOR"
"1688116","1694891","IS_AN_INDICATION_FOR"
"1688116","1694890","IS_AN_INDICATION_FOR"
"1688116","1694889","IS_AN_INDICATION_FOR"
"1688116","1694888","IS_AN_INDICATION_FOR"
"1688116","1694887","IS_AN_INDICATION_FOR"
"1688116","1694886","IS_AN_INDICATION_FOR"
"1688116","4991","IS_AN_INDICATION_FOR"
"1688116","1694885","IS_AN_INDICATION_FOR"
"1688116","1694884","IS_AN_INDICATION_FOR"
"1688116","225","IS_AN_INDICATION_FOR"
"1688116","5495","IS_A_CONTRAINDICATION_FOR"
"1688116","1694883","IS_A_CONTRAINDICATION_FOR"
"1689642","10506","IS_AN_INDICATION_FOR"
"1690157","1695386","IS_A_CONTRAINDICATION_FOR"
"1690157","1695424","IS_A_CONTRAINDICATION_FOR"
"1690157","1695423","IS_A_CONTRAINDICATION_FOR"
"1690157","1695422","IS_A_CONTRAINDICATION_FOR"
"1690157","1695421","IS_A_CONTRAINDICATION_FOR"
"1690157","1695420","IS_A_CONTRAINDICATION_FOR"
"1690157","1695419","IS_A_CONTRAINDICATION_FOR"
"1690157","6447","IS_A_CONTRAINDICATION_FOR"
"1690157","8536","IS_A_CONTRAINDICATION_FOR"
"1690157","4051","IS_A_CONTRAINDICATION_FOR"
"1690157","1694894","IS_A_CONTRAINDICATION_FOR"
"1690157","7502","IS_A_CONTRAINDICATION_FOR"
"1690157","1694896","IS_A_CONTRAINDICATION_FOR"
"1690157","1694898","IS_A_CONTRAINDICATION_FOR"
"1690157","7034","IS_A_CONTRAINDICATION_FOR"
"1690157","9585","IS_A_CONTRAINDICATION_FOR"
"1690157","579","IS_A_CONTRAINDICATION_FOR"
"1690157","8840","IS_A_CONTRAINDICATION_FOR"
"1690157","8180","IS_A_CONTRAINDICATION_FOR"
"1690157","976","IS_A_CONTRAINDICATION_FOR"
"1690157","6922","IS_A_CONTRAINDICATION_FOR"
"1690157","8225","IS_A_CONTRAINDICATION_FOR"
"1690157","1695006","IS_A_CONTRAINDICATION_FOR"
"1690157","6025","IS_A_CONTRAINDICATION_FOR"
"1690157","6249","IS_A_CONTRAINDICATION_FOR"
"1690157","484","IS_A_CONTRAINDICATION_FOR"
"1690157","1695018","IS_A_CONTRAINDICATION_FOR"
"1690157","9999","IS_A_CONTRAINDICATION_FOR"
"1690157","7813","IS_A_CONTRAINDICATION_FOR"
"1690157","1695040","IS_A_CONTRAINDICATION_FOR"
"1690157","1695041","IS_A_CONTRAINDICATION_FOR"
"1690157","1695071","IS_A_CONTRAINDICATION_FOR"
"1690157","5895","IS_A_CONTRAINDICATION_FOR"
"1690157","9203","IS_A_CONTRAINDICATION_FOR"
"1690157","10554","IS_A_CONTRAINDICATION_FOR"
"1690157","1695073","IS_A_CONTRAINDICATION_FOR"
"1690157","1695074","IS_A_CONTRAINDICATION_FOR"
"1690157","1695092","IS_A_CONTRAINDICATION_FOR"
"1690157","5296","IS_A_CONTRAINDICATION_FOR"
"1690157","9326","IS_A_CONTRAINDICATION_FOR"
"1690157","1695176","IS_A_CONTRAINDICATION_FOR"
"1690157","1695218","IS_A_CONTRAINDICATION_FOR"
"1690157","6773","IS_A_CONTRAINDICATION_FOR"
"1690157","1695231","IS_A_CONTRAINDICATION_FOR"
"1690157","1695287","IS_A_CONTRAINDICATION_FOR"
"1690157","1695288","IS_A_CONTRAINDICATION_FOR"
"1690157","1695385","IS_A_CONTRAINDICATION_FOR"
"1690157","10726","IS_A_CONTRAINDICATION_FOR"
"1693327","1695392","IS_AN_INDICATION_FOR"
"1693327","5706","IS_AN_INDICATION_FOR"
"1693327","1695330","IS_A_CONTRAINDICATION_FOR"
"1693327","10273","IS_A_CONTRAINDICATION_FOR"
"1693327","1695260","IS_AN_INDICATION_FOR"
"1693327","1695259","IS_AN_INDICATION_FOR"
"1693327","5789","AN_OFF_LABEL_USE_FOR"
"1693327","1695120","IS_AN_INDICATION_FOR"
"1693327","1695119","IS_AN_INDICATION_FOR"
"1693327","1695118","IS_AN_INDICATION_FOR"
"1693327","1313","IS_AN_INDICATION_FOR"
"1693327","6713","IS_AN_INDICATION_FOR"
"1693327","6712","IS_AN_INDICATION_FOR"
"1693327","10565","IS_AN_INDICATION_FOR"
"1693327","2046","AN_OFF_LABEL_USE_FOR"
"1693327","10340","AN_OFF_LABEL_USE_FOR"
"1693327","10317","IS_A_CONTRAINDICATION_FOR"
"1693327","900","IS_A_CONTRAINDICATION_FOR"
"1693327","6700","IS_A_CONTRAINDICATION_FOR"
"1693327","9018","IS_A_CONTRAINDICATION_FOR"
"1687792","1695359","IS_A_CONTRAINDICATION_FOR"
"1687792","1695032","IS_A_CONTRAINDICATION_FOR"
"1687792","1695014","IS_A_CONTRAINDICATION_FOR"
"1687792","5551","IS_A_CONTRAINDICATION_FOR"
"1687792","9259","IS_A_CONTRAINDICATION_FOR"
"1687792","8677","IS_A_CONTRAINDICATION_FOR"
"1687792","7528","IS_A_CONTRAINDICATION_FOR"
"1687792","5495","IS_AN_INDICATION_FOR"
"1687792","1694883","IS_AN_INDICATION_FOR"
"1688999","8789","IS_A_CONTRAINDICATION_FOR"
"1688999","1695202","IS_A_CONTRAINDICATION_FOR"
"1688999","1695201","IS_A_CONTRAINDICATION_FOR"
"1688999","1695197","IS_A_CONTRAINDICATION_FOR"
"1688999","9854","IS_A_CONTRAINDICATION_FOR"
"1688999","5467","IS_A_CONTRAINDICATION_FOR"
"1688999","6601","IS_A_CONTRAINDICATION_FOR"
"1688999","1695183","IS_A_CONTRAINDICATION_FOR"
"1688999","10256","IS_A_CONTRAINDICATION_FOR"
"1688999","10046","IS_A_CONTRAINDICATION_FOR"
"1688999","1695178","IS_A_CONTRAINDICATION_FOR"
"1688999","10047","IS_A_CONTRAINDICATION_FOR"
"1688999","1695074","IS_A_CONTRAINDICATION_FOR"
"1688999","1695073","IS_A_CONTRAINDICATION_FOR"
"1688999","1695034","IS_A_CONTRAINDICATION_FOR"
"1688999","5732","IS_A_CONTRAINDICATION_FOR"
"1688999","1695030","IS_A_CONTRAINDICATION_FOR"
"1688999","8686","IS_A_CONTRAINDICATION_FOR"
"1688999","1695026","IS_A_CONTRAINDICATION_FOR"
"1688999","6104","IS_A_CONTRAINDICATION_FOR"
"1688999","7038","IS_A_CONTRAINDICATION_FOR"
"1688999","1694989","IS_A_CONTRAINDICATION_FOR"
"1688999","1694980","IS_A_CONTRAINDICATION_FOR"
"1688999","9859","IS_A_CONTRAINDICATION_FOR"
"1688999","976","IS_A_CONTRAINDICATION_FOR"
"1688999","8180","IS_A_CONTRAINDICATION_FOR"
"1688999","6700","IS_A_CONTRAINDICATION_FOR"
"1688999","9018","IS_A_CONTRAINDICATION_FOR"
"1688999","7034","IS_A_CONTRAINDICATION_FOR"
"1688999","1694899","IS_A_CONTRAINDICATION_FOR"
"1687078","5966","IS_A_CONTRAINDICATION_FOR"
"1687078","8018","IS_A_CONTRAINDICATION_FOR"
"1687078","6338","IS_AN_INDICATION_FOR"
"1687078","1695080","IS_AN_INDICATION_FOR"
"1687078","7614","IS_A_CONTRAINDICATION_FOR"
"1687078","976","IS_A_CONTRAINDICATION_FOR"
"1687078","8180","IS_A_CONTRAINDICATION_FOR"
"1688992","1695599","IS_A_CONTRAINDICATION_FOR"
"1688992","1695269","IS_A_CONTRAINDICATION_FOR"
"1688992","1695268","IS_A_CONTRAINDICATION_FOR"
"1688992","9996","IS_A_CONTRAINDICATION_FOR"
"1688992","7600","IS_A_CONTRAINDICATION_FOR"
"1688992","1695124","IS_A_CONTRAINDICATION_FOR"
"1688992","8341","IS_A_CONTRAINDICATION_FOR"
"1688992","1695105","IS_A_CONTRAINDICATION_FOR"
"1688992","1695104","IS_A_CONTRAINDICATION_FOR"
"1688992","8326","IS_A_CONTRAINDICATION_FOR"
"1688992","1695034","IS_A_CONTRAINDICATION_FOR"
"1688992","5732","IS_A_CONTRAINDICATION_FOR"
"1688992","976","IS_A_CONTRAINDICATION_FOR"
"1688992","8180","IS_A_CONTRAINDICATION_FOR"
"1693304","1695481","IS_A_CONTRAINDICATION_FOR"
"1693304","1695196","IS_A_CONTRAINDICATION_FOR"
"1693304","1695087","IS_A_CONTRAINDICATION_FOR"
"1693304","9198","IS_A_CONTRAINDICATION_FOR"
"1693304","1695086","IS_A_CONTRAINDICATION_FOR"
"1693304","7316","IS_A_CONTRAINDICATION_FOR"
"1693304","6158","IS_A_CONTRAINDICATION_FOR"
"1693304","1695015","IS_A_CONTRAINDICATION_FOR"
"1693304","5705","IS_A_CONTRAINDICATION_FOR"
"1693304","6700","IS_A_CONTRAINDICATION_FOR"
"1693304","9018","IS_A_CONTRAINDICATION_FOR"
"1693304","1694904","IS_AN_INDICATION_FOR"
"1693304","5628","IS_AN_INDICATION_FOR"
"1688401","1695431","IS_AN_INDICATION_FOR"
"1688401","6353","IS_AN_INDICATION_FOR"
"1688401","1695271","IS_AN_INDICATION_FOR"
"1688401","1695114","IS_A_CONTRAINDICATION_FOR"
"1688401","8341","IS_A_CONTRAINDICATION_FOR"
"1688401","1695105","IS_A_CONTRAINDICATION_FOR"
"1688401","1695104","IS_A_CONTRAINDICATION_FOR"
"1688401","8326","IS_A_CONTRAINDICATION_FOR"
"1688401","1695085","IS_AN_INDICATION_FOR"
"1688401","10317","IS_A_CONTRAINDICATION_FOR"
"1688401","900","IS_A_CONTRAINDICATION_FOR"
"1688401","1695079","IS_A_CONTRAINDICATION_FOR"
"1688401","1694969","IS_A_CONTRAINDICATION_FOR"
"1688401","976","IS_A_CONTRAINDICATION_FOR"
"1688401","8180","IS_A_CONTRAINDICATION_FOR"
"1688401","1694898","IS_A_CONTRAINDICATION_FOR"
"1688401","1694896","IS_A_CONTRAINDICATION_FOR"
"1688401","7502","IS_A_CONTRAINDICATION_FOR"
"1688964","10598","IS_AN_INDICATION_FOR"
"1688964","1695627","IS_AN_INDICATION_FOR"
"1687920","1695218","IS_A_CONTRAINDICATION_FOR"
"1687920","1695056","AN_OFF_LABEL_USE_FOR"
"1687920","1695055","AN_OFF_LABEL_USE_FOR"
"1687920","1695054","AN_OFF_LABEL_USE_FOR"
"1687920","1695053","AN_OFF_LABEL_USE_FOR"
"1687920","1695052","AN_OFF_LABEL_USE_FOR"
"1687920","1695051","AN_OFF_LABEL_USE_FOR"
"1687920","1695050","AN_OFF_LABEL_USE_FOR"
"1687920","1695049","AN_OFF_LABEL_USE_FOR"
"1687920","1695048","AN_OFF_LABEL_USE_FOR"
"1687920","1695047","AN_OFF_LABEL_USE_FOR"
"1687920","1695046","AN_OFF_LABEL_USE_FOR"
"1687920","1695045","AN_OFF_LABEL_USE_FOR"
"1687920","1695044","AN_OFF_LABEL_USE_FOR"
"1687920","8852","AN_OFF_LABEL_USE_FOR"
"1687920","1695043","AN_OFF_LABEL_USE_FOR"
"1687920","7914","AN_OFF_LABEL_USE_FOR"
"1687920","9336","AN_OFF_LABEL_USE_FOR"
"1687920","9333","AN_OFF_LABEL_USE_FOR"
"1687920","9088","AN_OFF_LABEL_USE_FOR"
"1687920","1695042","AN_OFF_LABEL_USE_FOR"
"1687920","7282","AN_OFF_LABEL_USE_FOR"
"1687920","7813","IS_A_CONTRAINDICATION_FOR"
"1689105","6873","IS_AN_INDICATION_FOR"
"1687601","7756","IS_A_CONTRAINDICATION_FOR"
"1687601","8350","IS_A_CONTRAINDICATION_FOR"
"1687601","9018","IS_A_CONTRAINDICATION_FOR"
"1687601","6700","IS_A_CONTRAINDICATION_FOR"
"1687601","1694916","IS_A_CONTRAINDICATION_FOR"
"1687601","3790","IS_A_CONTRAINDICATION_FOR"
"1687601","9859","IS_A_CONTRAINDICATION_FOR"
"1687601","1694969","IS_A_CONTRAINDICATION_FOR"
"1687601","5705","IS_A_CONTRAINDICATION_FOR"
"1687601","1694989","IS_A_CONTRAINDICATION_FOR"
"1687601","7038","IS_A_CONTRAINDICATION_FOR"
"1687601","6445","IS_A_CONTRAINDICATION_FOR"
"1687601","7778","IS_A_CONTRAINDICATION_FOR"
"1687601","1695015","IS_A_CONTRAINDICATION_FOR"
"1687601","6158","IS_A_CONTRAINDICATION_FOR"
"1687601","7316","IS_A_CONTRAINDICATION_FOR"
"1687601","5531","IS_A_CONTRAINDICATION_FOR"
"1687601","1695025","IS_A_CONTRAINDICATION_FOR"
"1687601","7557","IS_A_CONTRAINDICATION_FOR"
"1687601","1695031","IS_A_CONTRAINDICATION_FOR"
"1687601","5964","IS_A_CONTRAINDICATION_FOR"
"1687601","7263","IS_A_CONTRAINDICATION_FOR"
"1687601","10388","IS_A_CONTRAINDICATION_FOR"
"1687601","1695079","IS_A_CONTRAINDICATION_FOR"
"1687601","1695086","IS_A_CONTRAINDICATION_FOR"
"1687601","9198","IS_A_CONTRAINDICATION_FOR"
"1687601","1695087","IS_A_CONTRAINDICATION_FOR"
"1687601","1695167","IS_A_CONTRAINDICATION_FOR"
"1687601","9185","IS_A_CONTRAINDICATION_FOR"
"1687601","1695196","IS_A_CONTRAINDICATION_FOR"
"1687601","1695199","IS_A_CONTRAINDICATION_FOR"
"1687601","7250","IS_A_CONTRAINDICATION_FOR"
"1687601","10466","IS_A_CONTRAINDICATION_FOR"
"1687601","1695453","IS_A_CONTRAINDICATION_FOR"
"1687601","9689","IS_A_CONTRAINDICATION_FOR"
"1687601","1695520","IS_AN_INDICATION_FOR"
"1687601","5675","IS_AN_INDICATION_FOR"
"1687601","6296","IS_AN_INDICATION_FOR"
"1687601","1695110","IS_AN_INDICATION_FOR"
"1687601","6615","IS_AN_INDICATION_FOR"
"1687601","5855","IS_AN_INDICATION_FOR"
"1687601","1695636","AN_OFF_LABEL_USE_FOR"
"1691025","1695508","IS_A_CONTRAINDICATION_FOR"
"1691025","1695166","IS_AN_INDICATION_FOR"
"1691025","1695082","IS_A_CONTRAINDICATION_FOR"
"1691025","6922","IS_A_CONTRAINDICATION_FOR"
"1690871","6195","IS_AN_INDICATION_FOR"
"1690871","1695763","IS_AN_INDICATION_FOR"
"1690871","1695762","IS_AN_INDICATION_FOR"
"1690871","1695761","IS_AN_INDICATION_FOR"
"1690871","1695305","IS_AN_INDICATION_FOR"
"1666131","2872","IS_A_CONTRAINDICATION_FOR"
"1666131","1695656","IS_A_CONTRAINDICATION_FOR"
"1666131","6577","IS_A_CONTRAINDICATION_FOR"
"1666131","6413","IS_A_CONTRAINDICATION_FOR"
"1666131","1875","IS_A_CONTRAINDICATION_FOR"
"1666131","1695475","IS_A_CONTRAINDICATION_FOR"
"1666131","1695474","IS_A_CONTRAINDICATION_FOR"
"1666131","1695348","IS_A_CONTRAINDICATION_FOR"
"1666131","1695319","IS_A_CONTRAINDICATION_FOR"
"1666131","1695318","IS_A_CONTRAINDICATION_FOR"
"1666131","1695317","IS_A_CONTRAINDICATION_FOR"
"1666131","1695190","IS_A_CONTRAINDICATION_FOR"
"1666131","1695189","IS_A_CONTRAINDICATION_FOR"
"1666131","1695186","IS_A_CONTRAINDICATION_FOR"
"1666131","1695185","IS_A_CONTRAINDICATION_FOR"
"1666131","7817","IS_A_CONTRAINDICATION_FOR"
"1666131","6166","IS_A_CONTRAINDICATION_FOR"
"1666131","6171","IS_A_CONTRAINDICATION_FOR"
"1666131","6177","IS_A_CONTRAINDICATION_FOR"
"1666131","7443","IS_A_CONTRAINDICATION_FOR"
"1666131","6601","IS_A_CONTRAINDICATION_FOR"
"1666131","1695183","IS_A_CONTRAINDICATION_FOR"
"1666131","10256","IS_A_CONTRAINDICATION_FOR"
"1666131","10046","IS_A_CONTRAINDICATION_FOR"
"1666131","1695178","IS_A_CONTRAINDICATION_FOR"
"1666131","10047","IS_A_CONTRAINDICATION_FOR"
"1666131","1695176","IS_A_CONTRAINDICATION_FOR"
"1666131","5626","IS_A_CONTRAINDICATION_FOR"
"1666131","10506","IS_A_CONTRAINDICATION_FOR"
"1666131","7038","IS_A_CONTRAINDICATION_FOR"
"1666131","1694989","IS_A_CONTRAINDICATION_FOR"
"1666131","1694983","IS_A_CONTRAINDICATION_FOR"
"1666131","1694982","IS_A_CONTRAINDICATION_FOR"
"1666131","1694969","IS_A_CONTRAINDICATION_FOR"
"1666131","5301","IS_A_CONTRAINDICATION_FOR"
"1666131","1694965","IS_A_CONTRAINDICATION_FOR"
"1666131","1888","IS_A_CONTRAINDICATION_FOR"
"1666131","8243","IS_A_CONTRAINDICATION_FOR"
"1666131","10381","IS_A_CONTRAINDICATION_FOR"
"1666131","6906","IS_A_CONTRAINDICATION_FOR"
"1666131","8918","IS_A_CONTRAINDICATION_FOR"
"1666131","1694964","IS_A_CONTRAINDICATION_FOR"
"1666131","5702","IS_A_CONTRAINDICATION_FOR"
"1666131","7308","IS_A_CONTRAINDICATION_FOR"
"1666131","1694961","IS_A_CONTRAINDICATION_FOR"
"1666131","5754","IS_A_CONTRAINDICATION_FOR"
"1666131","1694957","IS_A_CONTRAINDICATION_FOR"
"1666131","1694956","IS_A_CONTRAINDICATION_FOR"
"1666131","5446","IS_A_CONTRAINDICATION_FOR"
"1666131","9859","IS_A_CONTRAINDICATION_FOR"
"1666131","208","IS_A_CONTRAINDICATION_FOR"
"1666131","5808","IS_A_CONTRAINDICATION_FOR"
"1666131","6813","IS_A_CONTRAINDICATION_FOR"
"1666131","8862","IS_A_CONTRAINDICATION_FOR"
"1666131","1694938","IS_A_CONTRAINDICATION_FOR"
"1666131","1694937","IS_A_CONTRAINDICATION_FOR"
"1666131","1694936","IS_A_CONTRAINDICATION_FOR"
"1666131","10578","IS_A_CONTRAINDICATION_FOR"
"1666131","1694935","IS_A_CONTRAINDICATION_FOR"
"1666131","1694934","IS_A_CONTRAINDICATION_FOR"
"1666131","10556","IS_A_CONTRAINDICATION_FOR"
"1666131","1694933","IS_A_CONTRAINDICATION_FOR"
"1666131","1694932","IS_A_CONTRAINDICATION_FOR"
"1666131","7923","IS_A_CONTRAINDICATION_FOR"
"1666131","1694931","IS_A_CONTRAINDICATION_FOR"
"1666131","2855","IS_A_CONTRAINDICATION_FOR"
"1666131","1694930","IS_A_CONTRAINDICATION_FOR"
"1666131","1694929","IS_A_CONTRAINDICATION_FOR"
"1666131","1694928","IS_A_CONTRAINDICATION_FOR"
"1666131","1694927","IS_A_CONTRAINDICATION_FOR"
"1666131","1694926","IS_A_CONTRAINDICATION_FOR"
"1666131","2866","IS_A_CONTRAINDICATION_FOR"
"1666131","2878","IS_A_CONTRAINDICATION_FOR"
"1666131","2867","IS_A_CONTRAINDICATION_FOR"
"1666131","2875","IS_A_CONTRAINDICATION_FOR"
"1666131","2861","IS_A_CONTRAINDICATION_FOR"
"1666131","2864","IS_A_CONTRAINDICATION_FOR"
"1666131","2865","IS_A_CONTRAINDICATION_FOR"
"1666131","1694883","IS_A_CONTRAINDICATION_FOR"
"1666131","5495","IS_A_CONTRAINDICATION_FOR"
"1666131","7034","IS_A_CONTRAINDICATION_FOR"
"1666131","1694903","IS_A_CONTRAINDICATION_FOR"
"1666131","9018","IS_A_CONTRAINDICATION_FOR"
"1666131","6700","IS_A_CONTRAINDICATION_FOR"
"1666131","8180","IS_A_CONTRAINDICATION_FOR"
"1666131","976","IS_A_CONTRAINDICATION_FOR"
"1666131","8225","IS_A_CONTRAINDICATION_FOR"
"1666131","10291","IS_A_CONTRAINDICATION_FOR"
"1666131","2029","IS_A_CONTRAINDICATION_FOR"
"1666131","10552","IS_A_CONTRAINDICATION_FOR"
"1666131","1694923","IS_A_CONTRAINDICATION_FOR"
"1666131","2863","IS_A_CONTRAINDICATION_FOR"
"1666131","2868","IS_A_CONTRAINDICATION_FOR"
"1666131","1516","IS_A_CONTRAINDICATION_FOR"
